dia;instituto;turno;candidatura;percentual_pesquisa;margem_pesquisa;qtd_entrevistas;metodologia;ambito;cargo;cenario
10/03/2026;Ideia;2;Flávio;45,3;2,5;1500;Telefônica;Brasil;Presidente;Lula vs Flávio
10/03/2026;Ideia;2;branco / nulo;4,1;2,5;1500;Telefônica;Brasil;Presidente;Lula vs Flávio
10/03/2026;Ideia;2;não sabe / não respondeu;3,2;2,5;1500;Telefônica;Brasil;Presidente;Lula vs Flávio
11/03/2026;Alfa;1;Lula;37;3,1;1000;Telefônica;Brasil;Presidente;Primeiro turno
11/03/2026;Alfa;1;Flávio;30;3,1;1000;Telefônica;Brasil;Presidente;Primeiro turno
11/03/2026;Alfa;1;Caiado;3;3,1;1000;Telefônica;Brasil;Presidente;Primeiro turno
11/03/2026;Alfa;1;Zema;4;3,1;1000;Telefônica;Brasil;Presidente;Primeiro turno
11/03/2026;Alfa;1;Renan;1;3,1;1000;Telefônica;Brasil;Presidente;Primeiro turno
11/03/2026;Alfa;1;branco / nulo;14;3,1;1000;Telefônica;Brasil;Presidente;Primeiro turno
11/03/2026;Alfa;1;Ratinho Jr.;7;3,1;1000;Telefônica;Brasil;Presidente;Primeiro turno
11/03/2026;Alfa;1;Eduardo Leite;4;3,1;1000;Telefônica;Brasil;Presidente;Primeiro turno
11/03/2026;Alfa;1;Aldo Rebelo;0,3;3,1;1000;Telefônica;Brasil;Presidente;Primeiro turno
11/03/2026;Alfa;1;Lula;41;3,1;1000;Telefônica;Brasil;Presidente;Primeiro turno
11/03/2026;Alfa;1;Flávio;38;3,1;1000;Telefônica;Brasil;Presidente;Primeiro turno
11/03/2026;Alfa;1;branco / nulo;21;3,1;1000;Telefônica;Brasil;Presidente;Primeiro turno
18/03/2026;Realtime Bigdata;1;Lula;41;2;1500;Presencial;Brasil;Presidente;Primeiro turno
18/03/2026;Realtime Bigdata;1;Flávio;42;2;1500;Presencial;Brasil;Presidente;Primeiro turno
18/03/2026;Realtime Bigdata;1;Zema;2;2;1500;Presencial;Brasil;Presidente;Primeiro turno
18/03/2026;Realtime Bigdata;1;Renan;1;2;1500;Presencial;Brasil;Presidente;Primeiro turno
18/03/2026;Realtime Bigdata;1;branco / nulo;11;2;1500;Presencial;Brasil;Presidente;Primeiro turno
18/03/2026;Realtime Bigdata;1;Eduardo Leite;2;2;1500;Presencial;Brasil;Presidente;Primeiro turno
18/03/2026;Realtime Bigdata;1;Aldo Rebelo;1;2;1500;Presencial;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Lula;45,7;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Flávio;40,6;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Zema;3,3;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Renan;4,5;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;branco / nulo;1,6;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;não sabe / não respondeu;0,3;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Ratinho Jr.;3,4;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Aldo Rebelo;0,7;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Lula;45,9;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Flávio;40,1;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Caiado;3,7;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Zema;3,1;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Renan;4,4;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;branco / nulo;1,9;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;não sabe / não respondeu;0,3;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Aldo Rebelo;0,6;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Lula;45,5;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Flávio;42,4;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Zema;3,7;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Renan;4,6;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;branco / nulo;1,6;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;não sabe / não respondeu;0,3;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Eduardo Leite;1,2;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Aldo Rebelo;0,8;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Lula;45,6;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Zema;6,2;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Renan;4,6;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;branco / nulo;3,9;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;não sabe / não respondeu;1,7;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Tarcísio;33,3;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Aldo Rebelo;0,6;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Lula;45,7;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Flávio;35,8;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Zema;1,6;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Renan;4,3;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;branco / nulo;1,3;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;não sabe / não respondeu;0,1;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Tarcísio;7,9;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Aldo Rebelo;0,5;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Flávio;40,1;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Caiado;3,9;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Renan;4,5;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;branco / nulo;6;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;não sabe / não respondeu;4;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Haddad;37,6;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;1;Aldo Rebelo;1;1;5028;Online;Brasil;Presidente;Primeiro turno
23/03/2026;Atlas;2;Lula;46,6;1;5028;Online;Brasil;Presidente;Lula vs Flávio
23/03/2026;Atlas;2;Flávio;47,6;1;5028;Online;Brasil;Presidente;Lula vs Flávio
23/03/2026;Atlas;2;branco / nulo;5,8;1;5028;Online;Brasil;Presidente;Lula vs Flávio
23/03/2026;Atlas;2;não sabe / não respondeu;0;1;5028;Online;Brasil;Presidente;Lula vs Flávio
23/03/2026;Atlas;2;Lula;46,3;1;5028;Online;Brasil;Presidente;Lula vs Tarcísio
23/03/2026;Atlas;2;Tarcísio;47,2;1;5028;Online;Brasil;Presidente;Lula vs Tarcísio
23/03/2026;Atlas;2;branco / nulo;6,5;1;5028;Online;Brasil;Presidente;Lula vs Tarcísio
23/03/2026;Atlas;2;não sabe / não respondeu;0;1;5028;Online;Brasil;Presidente;Lula vs Tarcísio
25/03/2026;Gerp;2;Lula;45;2,24;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
25/03/2026;Gerp;2;Flávio;48;2,24;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
25/03/2026;Gerp;2;branco / nulo;5;2,24;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
25/03/2026;Gerp;2;não sabe / não respondeu;3;2,24;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
27/03/2026;Gerp;1;Lula;38;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
27/03/2026;Gerp;1;Flávio;37;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
27/03/2026;Gerp;1;Caiado;5;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
27/03/2026;Gerp;1;Zema;5;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
27/03/2026;Gerp;1;Renan;1;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
27/03/2026;Gerp;1;branco / nulo;7;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
27/03/2026;Gerp;1;Ciro;7;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
27/03/2026;Gerp;1;Aldo Rebelo;0,3;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
27/03/2026;Gerp;1;Lula;37;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
27/03/2026;Gerp;1;Flávio;37;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
27/03/2026;Gerp;1;Zema;4;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
27/03/2026;Gerp;1;Renan;1;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
27/03/2026;Gerp;1;branco / nulo;8;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
27/03/2026;Gerp;1;Ratinho Jr.;5;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
27/03/2026;Gerp;1;Ciro;7;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
27/03/2026;Gerp;1;Aldo Rebelo;0,3;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
27/03/2026;Gerp;1;Lula;38;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
27/03/2026;Gerp;1;Flávio;40;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
27/03/2026;Gerp;1;Zema;5;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
27/03/2026;Gerp;1;Renan;1;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
27/03/2026;Gerp;1;branco / nulo;7;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
27/03/2026;Gerp;1;Eduardo Leite;3;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
27/03/2026;Gerp;1;Ciro;7;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
27/03/2026;Gerp;1;Aldo Rebelo;0,3;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
28/03/2026;Paraná Pesquisas;2;Lula;44,1;2,2;2080;Presencial;Brasil;Presidente;Lula vs Flávio
28/03/2026;Paraná Pesquisas;2;Flávio;45,2;2,2;2080;Presencial;Brasil;Presidente;Lula vs Flávio
28/03/2026;Paraná Pesquisas;2;branco / nulo;6,2;2,2;2080;Presencial;Brasil;Presidente;Lula vs Flávio
28/03/2026;Paraná Pesquisas;2;não sabe / não respondeu;4,5;2,2;2080;Presencial;Brasil;Presidente;Lula vs Flávio
29/03/2026;Nexus;1;Lula;41;2;2006;Telefônica;Brasil;Presidente;Primeiro turno
29/03/2026;Nexus;1;Flávio;38;2;2006;Telefônica;Brasil;Presidente;Primeiro turno
29/03/2026;Nexus;1;Caiado;4;2;2006;Telefônica;Brasil;Presidente;Primeiro turno
29/03/2026;Nexus;1;Zema;4;2;2006;Telefônica;Brasil;Presidente;Primeiro turno
29/03/2026;Nexus;1;Renan;2;2;2006;Telefônica;Brasil;Presidente;Primeiro turno
29/03/2026;Nexus;1;branco / nulo;8;2;2006;Telefônica;Brasil;Presidente;Primeiro turno
29/03/2026;Nexus;1;não sabe / não respondeu;2;2;2006;Telefônica;Brasil;Presidente;Primeiro turno
29/03/2026;Nexus;1;Aldo Rebelo;0;2;2006;Telefônica;Brasil;Presidente;Primeiro turno
29/03/2026;Nexus;2;Lula;46;2;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
29/03/2026;Nexus;2;Flávio;46;2;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
29/03/2026;Nexus;2;branco / nulo;7;2;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
29/03/2026;Nexus;2;não sabe / não respondeu;0;2;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
07/04/2026;Ideia;1;Lula;40,4;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
07/04/2026;Ideia;1;Flávio;37;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
07/04/2026;Ideia;1;Caiado;6,5;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
07/04/2026;Ideia;1;Zema;3;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
07/04/2026;Ideia;1;Renan;3;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
07/04/2026;Ideia;1;branco / nulo;1;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
07/04/2026;Ideia;1;não sabe / não respondeu;8,5;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
07/04/2026;Ideia;1;Aldo Rebelo;0,6;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
07/04/2026;Ideia;2;Lula;45,5;2,5;1500;Telefônica;Brasil;Presidente;Lula vs Flávio
07/04/2026;Ideia;2;Flávio;45,8;2,5;1500;Telefônica;Brasil;Presidente;Lula vs Flávio
07/04/2026;Ideia;2;branco / nulo;6,6;2,5;1500;Telefônica;Brasil;Presidente;Lula vs Flávio
07/04/2026;Ideia;2;não sabe / não respondeu;2,1;2,5;1500;Telefônica;Brasil;Presidente;Lula vs Flávio
09/04/2026;Datafolha;1;Lula;39;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/04/2026;Datafolha;1;Flávio;35;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/04/2026;Datafolha;1;Caiado;5;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/04/2026;Datafolha;1;Zema;4;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/04/2026;Datafolha;1;Renan;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/04/2026;Datafolha;1;Cabo Daciolo;1;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/04/2026;Datafolha;1;branco / nulo;10;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/04/2026;Datafolha;1;não sabe / não respondeu;4;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/04/2026;Datafolha;1;Aldo Rebelo;1;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/04/2026;Datafolha;2;Lula;45;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
09/04/2026;Datafolha;2;Flávio;46;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
09/04/2026;Datafolha;2;branco / nulo;8;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
09/04/2026;Datafolha;2;não sabe / não respondeu;1;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
12/04/2026;MDA;1;Lula;39,2;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
12/04/2026;MDA;1;Flávio;30,2;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
12/04/2026;MDA;1;Caiado;4,6;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
12/04/2026;MDA;1;Zema;3,3;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
12/04/2026;MDA;1;Renan;1,8;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
12/04/2026;MDA;1;branco / nulo;10,4;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
12/04/2026;MDA;1;não sabe / não respondeu;8,9;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
12/04/2026;MDA;1;Aldo Rebelo;1,5;2,2;2002;Presencial;Brasil;Presidente;Primeiro turno
12/04/2026;MDA;2;Lula;44,9;2,2;2002;Presencial;Brasil;Presidente;Lula vs Flávio
12/04/2026;MDA;2;Flávio;40,2;2,2;2002;Presencial;Brasil;Presidente;Lula vs Flávio
12/04/2026;MDA;2;branco / nulo;11,3;2,2;2002;Presencial;Brasil;Presidente;Lula vs Flávio
12/04/2026;MDA;2;não sabe / não respondeu;3,2;2,2;2002;Presencial;Brasil;Presidente;Lula vs Flávio
13/04/2026;Quaest;1;Lula;37;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/04/2026;Quaest;1;Flávio;32;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/04/2026;Quaest;1;Caiado;6;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/04/2026;Quaest;1;Zema;3;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/04/2026;Quaest;1;Renan;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/04/2026;Quaest;1;Cabo Daciolo;1;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/04/2026;Quaest;1;Augusto Cury;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/04/2026;Quaest;1;Samara Martins;1;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/04/2026;Quaest;1;branco / nulo;11;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/04/2026;Quaest;1;não sabe / não respondeu;5;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/04/2026;Quaest;1;Aldo Rebelo;0;2;2004;Presencial;Brasil;Presidente;Primeiro turno
13/04/2026;Quaest;2;Lula;40;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
13/04/2026;Quaest;2;Flávio;42;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
13/04/2026;Quaest;2;branco / nulo;16;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
13/04/2026;Quaest;2;não sabe / não respondeu;2;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
26/04/2026;Nexus;1;Lula;41;2;2028;Telefônica;Brasil;Presidente;Primeiro turno
26/04/2026;Nexus;1;Flávio;38;2;2028;Telefônica;Brasil;Presidente;Primeiro turno
26/04/2026;Nexus;1;Caiado;6;2;2028;Telefônica;Brasil;Presidente;Primeiro turno
26/04/2026;Nexus;1;Renan;4;2;2028;Telefônica;Brasil;Presidente;Primeiro turno
26/04/2026;Nexus;1;branco / nulo;7;2;2028;Telefônica;Brasil;Presidente;Primeiro turno
26/04/2026;Nexus;1;não sabe / não respondeu;2;2;2028;Telefônica;Brasil;Presidente;Primeiro turno
26/04/2026;Nexus;1;Aldo Rebelo;1;2;2028;Telefônica;Brasil;Presidente;Primeiro turno
26/04/2026;Nexus;1;Lula;41;2;2028;Telefônica;Brasil;Presidente;Primeiro turno
26/04/2026;Nexus;1;Flávio;36;2;2028;Telefônica;Brasil;Presidente;Primeiro turno
26/04/2026;Nexus;1;Caiado;4;2;2028;Telefônica;Brasil;Presidente;Primeiro turno
26/04/2026;Nexus;1;Zema;5;2;2028;Telefônica;Brasil;Presidente;Primeiro turno
26/04/2026;Nexus;1;Renan;4;2;2028;Telefônica;Brasil;Presidente;Primeiro turno
26/04/2026;Nexus;1;branco / nulo;7;2;2028;Telefônica;Brasil;Presidente;Primeiro turno
26/04/2026;Nexus;1;não sabe / não respondeu;2;2;2028;Telefônica;Brasil;Presidente;Primeiro turno
26/04/2026;Nexus;1;Lula;41;2;2028;Telefônica;Brasil;Presidente;Primeiro turno
26/04/2026;Nexus;1;Flávio;36;2;2028;Telefônica;Brasil;Presidente;Primeiro turno
26/04/2026;Nexus;1;Caiado;3;2;2028;Telefônica;Brasil;Presidente;Primeiro turno
26/04/2026;Nexus;1;Zema;4;2;2028;Telefônica;Brasil;Presidente;Primeiro turno
26/04/2026;Nexus;1;Renan;3;2;2028;Telefônica;Brasil;Presidente;Primeiro turno
26/04/2026;Nexus;1;Cabo Daciolo;1;2;2028;Telefônica;Brasil;Presidente;Primeiro turno
26/04/2026;Nexus;1;Augusto Cury;2;2;2028;Telefônica;Brasil;Presidente;Primeiro turno
26/04/2026;Nexus;1;branco / nulo;5;2;2028;Telefônica;Brasil;Presidente;Primeiro turno
26/04/2026;Nexus;1;não sabe / não respondeu;2;2;2028;Telefônica;Brasil;Presidente;Primeiro turno
26/04/2026;Nexus;1;Aldo Rebelo;1;2;2028;Telefônica;Brasil;Presidente;Primeiro turno
26/04/2026;Nexus;2;Lula;46;2;2028;Telefônica;Brasil;Presidente;Lula vs Flávio
26/04/2026;Nexus;2;Flávio;45;2;2028;Telefônica;Brasil;Presidente;Lula vs Flávio
26/04/2026;Nexus;2;branco / nulo;8;2;2028;Telefônica;Brasil;Presidente;Lula vs Flávio
26/04/2026;Nexus;2;não sabe / não respondeu;1;2;2028;Telefônica;Brasil;Presidente;Lula vs Flávio
27/04/2026;Atlas;2;Lula;47,5;1;5008;Online;Brasil;Presidente;Lula vs Flávio
27/04/2026;Atlas;2;Flávio;47,8;1;5008;Online;Brasil;Presidente;Lula vs Flávio
27/04/2026;Atlas;2;branco / nulo;4,7;1;5008;Online;Brasil;Presidente;Lula vs Flávio
27/04/2026;Atlas;2;não sabe / não respondeu;0;1;5008;Online;Brasil;Presidente;Lula vs Flávio
04/05/2026;Realtime Bigdata;1;Lula;40;2;2000;Presencial;Brasil;Presidente;Primeiro turno
04/05/2026;Realtime Bigdata;1;Flávio;34;2;2000;Presencial;Brasil;Presidente;Primeiro turno
04/05/2026;Realtime Bigdata;1;Caiado;5;2;2000;Presencial;Brasil;Presidente;Primeiro turno
04/05/2026;Realtime Bigdata;1;Zema;4;2;2000;Presencial;Brasil;Presidente;Primeiro turno
04/05/2026;Realtime Bigdata;1;Renan;3;2;2000;Presencial;Brasil;Presidente;Primeiro turno
04/05/2026;Realtime Bigdata;1;Cabo Daciolo;1;2;2000;Presencial;Brasil;Presidente;Primeiro turno
04/05/2026;Realtime Bigdata;1;Augusto Cury;1;2;2000;Presencial;Brasil;Presidente;Primeiro turno
04/05/2026;Realtime Bigdata;1;branco / nulo;6;2;2000;Presencial;Brasil;Presidente;Primeiro turno
04/05/2026;Realtime Bigdata;1;não sabe / não respondeu;5;2;2000;Presencial;Brasil;Presidente;Primeiro turno
04/05/2026;Realtime Bigdata;1;Eduardo Leite;4;2;2000;Presencial;Brasil;Presidente;Primeiro turno
04/05/2026;Realtime Bigdata;1;Aldo Rebelo;1;2;2000;Presencial;Brasil;Presidente;Primeiro turno
04/05/2026;Realtime Bigdata;1;Lula;38;2;2000;Presencial;Brasil;Presidente;Primeiro turno
04/05/2026;Realtime Bigdata;1;Flávio;33;2;2000;Presencial;Brasil;Presidente;Primeiro turno
04/05/2026;Realtime Bigdata;1;Zema;4;2;2000;Presencial;Brasil;Presidente;Primeiro turno
04/05/2026;Realtime Bigdata;1;Renan;3;2;2000;Presencial;Brasil;Presidente;Primeiro turno
04/05/2026;Realtime Bigdata;1;Cabo Daciolo;1;2;2000;Presencial;Brasil;Presidente;Primeiro turno
04/05/2026;Realtime Bigdata;1;Augusto Cury;1;2;2000;Presencial;Brasil;Presidente;Primeiro turno
04/05/2026;Realtime Bigdata;1;Aldo Rebelo;1;2;2000;Presencial;Brasil;Presidente;Primeiro turno
04/05/2026;Realtime Bigdata;2;Lula;43;2;2000;Presencial;Brasil;Presidente;Lula vs Flávio
04/05/2026;Realtime Bigdata;2;Flávio;44;2;2000;Presencial;Brasil;Presidente;Lula vs Flávio
04/05/2026;Realtime Bigdata;2;branco / nulo;7;2;2000;Presencial;Brasil;Presidente;Lula vs Flávio
04/05/2026;Realtime Bigdata;2;não sabe / não respondeu;6;2;2000;Presencial;Brasil;Presidente;Lula vs Flávio
05/05/2026;Datafolha;1;Lula;38;2;2004;Presencial;Brasil;Presidente;Primeiro turno
05/05/2026;Datafolha;1;Flávio;32;2;2004;Presencial;Brasil;Presidente;Primeiro turno
05/05/2026;Datafolha;1;Zema;4;2;2004;Presencial;Brasil;Presidente;Primeiro turno
05/05/2026;Datafolha;1;Renan;3;2;2004;Presencial;Brasil;Presidente;Primeiro turno
05/05/2026;Datafolha;1;branco / nulo;11;2;2004;Presencial;Brasil;Presidente;Primeiro turno
05/05/2026;Datafolha;1;não sabe / não respondeu;3;2;2004;Presencial;Brasil;Presidente;Primeiro turno
05/05/2026;Datafolha;1;Ratinho Jr.;7;2;2004;Presencial;Brasil;Presidente;Primeiro turno
05/05/2026;Datafolha;1;Aldo Rebelo;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
05/05/2026;Datafolha;1;Lula;39;2;2004;Presencial;Brasil;Presidente;Primeiro turno
05/05/2026;Datafolha;1;Flávio;33;2;2004;Presencial;Brasil;Presidente;Primeiro turno
05/05/2026;Datafolha;1;Caiado;4;2;2004;Presencial;Brasil;Presidente;Primeiro turno
05/05/2026;Datafolha;1;Zema;5;2;2004;Presencial;Brasil;Presidente;Primeiro turno
05/05/2026;Datafolha;1;Renan;3;2;2004;Presencial;Brasil;Presidente;Primeiro turno
05/05/2026;Datafolha;1;branco / nulo;12;2;2004;Presencial;Brasil;Presidente;Primeiro turno
05/05/2026;Datafolha;1;não sabe / não respondeu;3;2;2004;Presencial;Brasil;Presidente;Primeiro turno
05/05/2026;Datafolha;1;Aldo Rebelo;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
05/05/2026;Datafolha;1;Lula;39;2;2004;Presencial;Brasil;Presidente;Primeiro turno
05/05/2026;Datafolha;1;Flávio;34;2;2004;Presencial;Brasil;Presidente;Primeiro turno
05/05/2026;Datafolha;1;Zema;4;2;2004;Presencial;Brasil;Presidente;Primeiro turno
05/05/2026;Datafolha;1;Renan;3;2;2004;Presencial;Brasil;Presidente;Primeiro turno
05/05/2026;Datafolha;1;branco / nulo;12;2;2004;Presencial;Brasil;Presidente;Primeiro turno
05/05/2026;Datafolha;1;não sabe / não respondeu;20;2;2004;Presencial;Brasil;Presidente;Primeiro turno
05/05/2026;Datafolha;1;Eduardo Leite;3;2;2004;Presencial;Brasil;Presidente;Primeiro turno
05/05/2026;Datafolha;1;Aldo Rebelo;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
05/05/2026;Datafolha;1;Lula;39;2;2004;Presencial;Brasil;Presidente;Primeiro turno
